order_id,order_date,customer_id,customer_segment,region,sales_channel,category,product_name,unit_price,quantity,discount_pct,discount_amount,revenue,shipping_cost,total_amount,payment_method,order_status,customer_rating
ORD005486,2023-05-16,CUST02265,Premium,Central,Website,Books,Self-Help,21.61,1,0,0.0,21.61,16.88,38.49,Debit Card,Delivered,4.4
ORD005487,2022-11-27,CUST02509,Returning,Central,Social Media,Books,Self-Help,56.14,1,15,8.42,47.72,1.47,49.19,Crypto,Delivered,4.1
ORD005488,2023-11-16,CUST00274,Returning,West,Mobile App,Sports & Outdoors,Yoga Mat,233.67,2,0,0.0,467.34,0.0,467.34,Bank Transfer,Delivered,4.7
ORD005489,2022-03-20,CUST01139,Premium,West,Website,Clothing,Dress,71.69,1,0,0.0,71.69,7.33,79.02,Debit Card,Delivered,4.3
ORD005490,2022-10-16,CUST02542,New,East,Mobile App,Home & Kitchen,Air Fryer,279.62,5,0,0.0,1398.1,0.0,1398.1,Debit Card,Delivered,4.3
ORD005491,2024-07-07,CUST00167,New,North,Website,Books,Science,49.2,1,0,0.0,49.2,6.35,55.55,Bank Transfer,Delivered,3.0
ORD005492,2024-08-16,CUST00088,Premium,West,Mobile App,Home & Kitchen,Cookware Set,72.06,4,15,43.24,245.0,0.0,245.0,Bank Transfer,Delivered,3.0
ORD005493,2024-05-14,CUST00681,Premium,South,Social Media,Electronics,Camera,474.57,2,30,284.74,664.4,0.0,664.4,PayPal,Delivered,3.6
ORD005494,2023-03-28,CUST02858,Returning,West,Mobile App,Sports & Outdoors,Yoga Mat,206.88,1,0,0.0,206.88,0.0,206.88,Credit Card,Delivered,3.9
ORD005495,2023-10-22,CUST02032,New,East,Website,Electronics,Headphones,85.52,3,0,0.0,256.56,0.0,256.56,Bank Transfer,Delivered,4.5
ORD005496,2024-11-07,CUST02708,New,North,Social Media,Beauty & Personal Care,Face Wash,42.1,2,0,0.0,84.2,9.75,93.95,PayPal,Delivered,4.7
ORD005497,2023-01-10,CUST02623,Premium,South,Website,Electronics,Tablet,593.89,1,0,0.0,593.89,0.0,593.89,Crypto,Delivered,3.1
ORD005498,2023-12-27,CUST01664,Returning,South,Mobile App,Beauty & Personal Care,Sunscreen,89.55,3,0,0.0,268.65,0.0,268.65,Credit Card,Returned,3.4
ORD005499,2023-10-23,CUST01021,Premium,Central,Website,Clothing,Dress,144.6,1,10,14.46,130.14,0.0,130.14,PayPal,Delivered,4.2
ORD005500,2023-01-09,CUST01970,New,South,Marketplace,Electronics,Headphones,2184.43,3,10,655.33,5897.96,0.0,5897.96,Bank Transfer,Delivered,4.7
ORD005501,2024-12-17,CUST01730,New,West,Website,Beauty & Personal Care,Shampoo,110.92,4,0,0.0,443.68,0.0,443.68,Crypto,Delivered,4.5
ORD005502,2022-07-14,CUST00120,Premium,South,Website,Sports & Outdoors,Dumbbells,277.98,1,5,13.9,264.08,0.0,264.08,PayPal,Delivered,3.6
ORD005503,2023-02-14,CUST02670,Premium,East,Mobile App,Beauty & Personal Care,Sunscreen,35.68,1,0,0.0,35.68,2.91,38.59,Bank Transfer,Delivered,4.9
ORD005504,2023-09-13,CUST00904,New,East,Website,Home & Kitchen,Blender,49.02,1,10,4.9,44.12,15.11,59.23,Bank Transfer,Delivered,4.2
ORD005505,2022-03-24,CUST01663,Returning,South,Website,Electronics,Laptop,1712.62,1,0,0.0,1712.62,0.0,1712.62,Credit Card,Delivered,4.1
ORD005506,2022-02-15,CUST02629,New,South,Marketplace,Books,Textbook,54.92,1,0,0.0,54.92,3.4,58.32,Bank Transfer,Cancelled,1.0
ORD005507,2023-10-10,CUST00199,VIP,South,Mobile App,Clothing,Sneakers,282.37,5,5,70.59,1341.26,0.0,1341.26,Debit Card,Delivered,3.0
ORD005508,2023-10-12,CUST02824,Returning,West,Website,Sports & Outdoors,Dumbbells,121.22,1,0,0.0,121.22,0.0,121.22,Credit Card,Cancelled,1.6
ORD005509,2022-09-15,CUST02411,New,South,Website,Books,Science,29.43,2,0,0.0,58.86,2.48,61.34,Bank Transfer,Delivered,3.7
ORD005510,2024-08-20,CUST02135,Premium,South,Website,Sports & Outdoors,Dumbbells,507.97,1,10,50.8,457.17,0.0,457.17,Crypto,Delivered,4.2
ORD005511,2022-02-03,CUST02017,New,West,Mobile App,Books,Science,21.82,2,0,0.0,43.64,6.31,49.95,Credit Card,Delivered,3.7
ORD005512,2022-03-08,CUST00903,Returning,West,Marketplace,Electronics,Headphones,1220.71,1,20,244.14,976.57,0.0,976.57,Crypto,Delivered,3.9
ORD005513,2022-01-14,CUST00475,New,North,Website,Books,Biography,30.4,1,30,9.12,21.28,18.45,39.73,Credit Card,Pending,2.3
ORD005514,2024-06-26,CUST01663,Returning,Central,Website,Electronics,Camera,1509.42,2,10,301.88,2716.96,0.0,2716.96,PayPal,Cancelled,2.4
ORD005515,2022-11-29,CUST00277,VIP,Central,Website,Sports & Outdoors,Tent,274.88,1,20,54.98,219.9,0.0,219.9,PayPal,Cancelled,2.4
ORD005516,2024-04-15,CUST00071,Premium,East,Mobile App,Electronics,Smart Watch,1650.49,2,10,330.1,2970.88,0.0,2970.88,Credit Card,Returned,2.4
ORD005517,2024-01-21,CUST01603,New,East,Marketplace,Clothing,Hoodie,171.89,1,0,0.0,171.89,0.0,171.89,Crypto,Cancelled,2.2
ORD005518,2022-07-15,CUST01405,Premium,West,Website,Sports & Outdoors,Dumbbells,506.46,1,0,0.0,506.46,0.0,506.46,Debit Card,Delivered,4.6
ORD005519,2023-10-03,CUST00975,Premium,Central,Website,Sports & Outdoors,Tent,291.48,1,5,14.57,276.91,0.0,276.91,Credit Card,Delivered,3.7
ORD005520,2024-08-23,CUST02622,Premium,East,Website,Home & Kitchen,Blender,110.64,2,0,0.0,221.28,0.0,221.28,Crypto,Delivered,3.3
ORD005521,2022-09-10,CUST00592,New,West,Marketplace,Electronics,Smartphone,2239.98,5,25,2799.97,8399.93,0.0,8399.93,Credit Card,Delivered,3.3
ORD005522,2022-05-02,CUST02778,New,West,Website,Beauty & Personal Care,Face Wash,25.01,2,5,2.5,47.52,18.13,65.65,PayPal,Delivered,3.8
ORD005523,2022-02-19,CUST01581,Premium,West,Mobile App,Electronics,Laptop,1899.14,2,0,0.0,3798.28,0.0,3798.28,Bank Transfer,Delivered,4.8
ORD005524,2023-02-25,CUST01652,Premium,South,Website,Clothing,Sneakers,126.97,2,5,12.7,241.24,0.0,241.24,Crypto,Delivered,5.0
ORD005525,2023-07-01,CUST02885,Returning,West,Mobile App,Beauty & Personal Care,Lipstick,28.27,1,15,4.24,24.03,23.53,47.56,Bank Transfer,Pending,1.7
ORD005526,2024-06-11,CUST02469,Premium,Central,Social Media,Clothing,Boots,75.41,4,15,45.25,256.39,0.0,256.39,Crypto,Delivered,4.8
ORD005527,2024-07-09,CUST01311,Returning,West,Marketplace,Electronics,Headphones,783.55,1,0,0.0,783.55,0.0,783.55,Credit Card,Delivered,3.2
ORD005528,2022-11-24,CUST02300,Returning,North,Website,Electronics,Smartphone,1850.36,1,0,0.0,1850.36,0.0,1850.36,Crypto,Delivered,3.9
ORD005529,2022-05-26,CUST02746,New,West,Mobile App,Electronics,Smartphone,2367.72,2,10,473.54,4261.9,0.0,4261.9,Crypto,Delivered,3.5
ORD005530,2023-03-30,CUST00296,Returning,North,Website,Beauty & Personal Care,Perfume,70.32,1,5,3.52,66.8,12.23,79.03,Credit Card,Delivered,4.9
ORD005531,2024-11-22,CUST01991,Premium,South,Marketplace,Home & Kitchen,Blender,199.94,1,0,0.0,199.94,0.0,199.94,Credit Card,Delivered,4.0
ORD005532,2024-08-29,CUST02509,New,South,Mobile App,Books,Textbook,42.82,2,25,21.41,64.23,19.9,84.13,Debit Card,Delivered,4.0
ORD005533,2022-04-13,CUST02880,Premium,South,Website,Books,Self-Help,22.31,2,15,6.69,37.93,10.03,47.96,Bank Transfer,Returned,2.5
ORD005534,2022-12-21,CUST02881,Returning,Central,Mobile App,Electronics,Smart Watch,1806.48,3,15,812.92,4606.52,0.0,4606.52,PayPal,Delivered,3.7
ORD005535,2023-08-01,CUST00762,New,South,Mobile App,Books,Self-Help,49.83,4,5,9.97,189.35,0.0,189.35,Crypto,Delivered,4.7
ORD005536,2024-04-18,CUST00908,Premium,East,Website,Clothing,Hoodie,87.38,1,15,13.11,74.27,19.38,93.65,Crypto,Delivered,3.5
ORD005537,2024-12-21,CUST02503,Returning,North,Mobile App,Electronics,Speaker,957.85,1,10,95.78,862.07,0.0,862.07,Bank Transfer,Delivered,4.8
ORD005538,2024-04-07,CUST02201,VIP,West,Website,Sports & Outdoors,Bicycle,790.95,1,15,118.64,672.31,0.0,672.31,PayPal,Delivered,4.5
ORD005539,2023-12-22,CUST01326,Premium,South,Mobile App,Books,Fiction Novel,9.68,1,5,0.48,9.2,10.21,19.41,Bank Transfer,Delivered,3.4
ORD005540,2022-01-27,CUST01827,Returning,West,Mobile App,Home & Kitchen,Bed Sheets,346.83,3,0,0.0,1040.49,0.0,1040.49,Bank Transfer,Returned,1.9
ORD005541,2023-07-10,CUST01899,VIP,West,Marketplace,Electronics,Camera,556.27,1,0,0.0,556.27,0.0,556.27,Bank Transfer,Delivered,3.5
ORD005542,2024-05-25,CUST00491,New,North,Marketplace,Beauty & Personal Care,Face Wash,87.49,1,0,0.0,87.49,13.74,101.23,PayPal,Pending,2.2
ORD005543,2022-04-27,CUST01035,Returning,North,Website,Books,Biography,69.07,2,15,20.72,117.42,0.0,117.42,Crypto,Delivered,4.7
ORD005544,2024-02-04,CUST01757,Returning,South,Mobile App,Beauty & Personal Care,Sunscreen,140.98,4,0,0.0,563.92,0.0,563.92,Debit Card,Delivered,4.1
ORD005545,2023-06-30,CUST01776,Returning,Central,Website,Beauty & Personal Care,Shampoo,63.76,1,5,3.19,60.57,19.3,79.87,Debit Card,Delivered,4.2
ORD005546,2022-11-18,CUST02767,VIP,South,Marketplace,Beauty & Personal Care,Moisturizer,26.89,4,10,10.76,96.8,24.02,120.82,Credit Card,Delivered,3.2
ORD005547,2024-07-12,CUST02146,VIP,East,Website,Home & Kitchen,Air Fryer,485.06,1,20,97.01,388.05,0.0,388.05,Credit Card,Delivered,4.7
ORD005548,2024-09-23,CUST00943,Premium,Central,Website,Electronics,Laptop,1926.01,1,5,96.3,1829.71,0.0,1829.71,Debit Card,Delivered,4.5
ORD005549,2023-08-03,CUST02393,VIP,West,Marketplace,Home & Kitchen,Bed Sheets,219.51,1,0,0.0,219.51,0.0,219.51,Crypto,Cancelled,1.0
ORD005550,2023-06-26,CUST00086,Returning,West,Mobile App,Sports & Outdoors,Yoga Mat,69.23,1,20,13.85,55.38,2.28,57.66,Bank Transfer,Delivered,3.8
ORD005551,2023-12-25,CUST00826,New,South,Mobile App,Electronics,Smart Watch,1352.69,3,0,0.0,4058.07,0.0,4058.07,Debit Card,Delivered,4.6
ORD005552,2024-06-27,CUST01876,New,East,Website,Beauty & Personal Care,Perfume,68.5,1,0,0.0,68.5,1.0,69.5,Crypto,Delivered,3.2
ORD005553,2022-01-29,CUST00719,Returning,South,Website,Home & Kitchen,Blender,99.07,3,0,0.0,297.21,0.0,297.21,Crypto,Returned,1.5
ORD005554,2024-01-04,CUST01396,Returning,West,Mobile App,Clothing,Jacket,35.47,1,10,3.55,31.92,11.34,43.26,Credit Card,Delivered,3.9
ORD005555,2022-09-29,CUST02126,New,Central,Mobile App,Beauty & Personal Care,Sunscreen,71.64,3,0,0.0,214.92,0.0,214.92,Debit Card,Delivered,4.9
ORD005556,2022-01-19,CUST02171,New,North,Website,Electronics,Headphones,530.58,1,0,0.0,530.58,0.0,530.58,PayPal,Returned,2.7
ORD005557,2023-11-01,CUST01674,Premium,Central,Mobile App,Clothing,Hoodie,239.26,5,0,0.0,1196.3,0.0,1196.3,Debit Card,Returned,3.4
ORD005558,2023-10-01,CUST00434,Premium,East,Website,Home & Kitchen,Blender,308.54,1,20,61.71,246.83,0.0,246.83,PayPal,Delivered,3.1
ORD005559,2022-05-10,CUST02222,New,East,Mobile App,Home & Kitchen,Bed Sheets,298.08,1,10,29.81,268.27,0.0,268.27,Crypto,Cancelled,1.9
ORD005560,2023-07-02,CUST00462,Returning,North,Mobile App,Sports & Outdoors,Tent,193.24,1,0,0.0,193.24,0.0,193.24,Crypto,Delivered,3.2
ORD005561,2024-01-20,CUST01690,Returning,Central,Website,Beauty & Personal Care,Sunscreen,138.81,1,0,0.0,138.81,0.0,138.81,Bank Transfer,Delivered,3.9
ORD005562,2022-03-08,CUST02993,VIP,East,Mobile App,Sports & Outdoors,Backpack,671.2,1,5,33.56,637.64,0.0,637.64,Crypto,Delivered,3.8
ORD005563,2023-09-15,CUST02154,Returning,West,Mobile App,Home & Kitchen,Coffee Maker,76.86,1,20,15.37,61.49,24.65,86.14,Crypto,Delivered,3.1
ORD005564,2024-02-08,CUST01247,New,North,Website,Electronics,Camera,277.38,1,25,69.34,208.04,0.0,208.04,Credit Card,Delivered,3.5
ORD005565,2024-12-27,CUST00915,Returning,West,Marketplace,Sports & Outdoors,Running Shoes,512.35,3,5,76.85,1460.2,0.0,1460.2,Bank Transfer,Delivered,4.8
ORD005566,2024-07-22,CUST00148,Returning,East,Social Media,Sports & Outdoors,Dumbbells,359.1,5,0,0.0,1795.5,0.0,1795.5,Crypto,Delivered,4.3
ORD005567,2022-07-12,CUST02533,VIP,Central,Mobile App,Beauty & Personal Care,Face Wash,94.35,4,30,113.22,264.18,0.0,264.18,Credit Card,Delivered,3.7
ORD005568,2023-01-06,CUST01004,New,South,Mobile App,Books,History,12.33,1,10,1.23,11.1,5.94,17.04,Debit Card,Delivered,3.7
ORD005569,2024-09-03,CUST00877,New,North,Marketplace,Home & Kitchen,Air Fryer,476.98,1,15,71.55,405.43,0.0,405.43,Credit Card,Returned,1.4
ORD005570,2022-07-15,CUST02533,Returning,South,Social Media,Books,Self-Help,20.81,1,30,6.24,14.57,12.21,26.78,Crypto,Delivered,3.9
ORD005571,2024-03-20,CUST01002,Returning,West,Mobile App,Clothing,Jacket,273.54,1,15,41.03,232.51,0.0,232.51,Debit Card,Returned,2.0
ORD005572,2024-05-19,CUST01542,Premium,Central,Website,Books,Self-Help,26.56,2,10,5.31,47.81,21.81,69.62,Bank Transfer,Delivered,4.3
ORD005573,2024-12-16,CUST00111,New,South,Mobile App,Books,Self-Help,23.18,4,10,9.27,83.45,4.36,87.81,Credit Card,Delivered,4.7
ORD005574,2023-02-05,CUST00293,New,West,Mobile App,Beauty & Personal Care,Face Wash,130.62,1,20,26.12,104.5,0.0,104.5,Debit Card,Delivered,3.3
ORD005575,2023-12-05,CUST02588,New,Central,Social Media,Sports & Outdoors,Dumbbells,169.46,1,10,16.95,152.51,0.0,152.51,PayPal,Returned,2.7
ORD005576,2024-06-18,CUST00619,Returning,West,Mobile App,Beauty & Personal Care,Perfume,27.88,3,10,8.36,75.28,14.02,89.3,Credit Card,Delivered,3.3
ORD005577,2022-02-02,CUST02374,New,South,Website,Beauty & Personal Care,Shampoo,70.32,4,15,42.19,239.09,0.0,239.09,PayPal,Cancelled,1.8
ORD005578,2023-11-18,CUST02296,New,South,Mobile App,Clothing,Sneakers,17.85,1,10,1.78,16.07,5.67,21.74,Bank Transfer,Delivered,4.6
ORD005579,2024-12-28,CUST02509,New,West,Website,Electronics,Laptop,477.36,2,5,47.74,906.98,0.0,906.98,Crypto,Cancelled,1.2
ORD005580,2022-05-20,CUST02673,Premium,South,Website,Beauty & Personal Care,Moisturizer,115.89,1,25,28.97,86.92,23.51,110.43,Crypto,Delivered,3.8
ORD005581,2024-10-06,CUST01275,Returning,West,Mobile App,Electronics,Headphones,899.62,1,0,0.0,899.62,0.0,899.62,Debit Card,Delivered,3.1
ORD005582,2023-11-25,CUST02624,New,West,Website,Books,Science,47.35,2,5,4.74,89.96,12.04,102.0,Crypto,Delivered,4.4
ORD005583,2022-02-03,CUST02979,Premium,Central,Mobile App,Books,Self-Help,67.41,1,30,20.22,47.19,2.56,49.75,Debit Card,Delivered,4.8
ORD005584,2024-10-17,CUST02362,VIP,Central,Mobile App,Sports & Outdoors,Tent,116.48,4,15,69.89,396.03,0.0,396.03,Debit Card,Pending,1.8
ORD005585,2022-02-17,CUST01870,New,East,Marketplace,Beauty & Personal Care,Face Wash,138.65,1,5,6.93,131.72,0.0,131.72,Debit Card,Delivered,3.6
ORD005586,2022-01-16,CUST01533,New,North,Marketplace,Books,Textbook,71.45,2,25,35.73,107.17,0.0,107.17,Bank Transfer,Delivered,4.6
ORD005587,2023-11-12,CUST00447,New,North,Website,Home & Kitchen,Air Fryer,228.72,2,0,0.0,457.44,0.0,457.44,Crypto,Delivered,3.7
ORD005588,2024-03-20,CUST01112,Premium,South,Mobile App,Electronics,Smart Watch,2019.62,2,5,201.96,3837.28,0.0,3837.28,Bank Transfer,Cancelled,1.9
ORD005589,2023-11-14,CUST01077,New,West,Mobile App,Clothing,Hoodie,17.7,2,25,8.85,26.55,24.96,51.51,Debit Card,Delivered,3.5
ORD005590,2022-07-16,CUST02558,Premium,East,Mobile App,Home & Kitchen,Bed Sheets,496.62,1,0,0.0,496.62,0.0,496.62,Bank Transfer,Returned,2.1
ORD005591,2024-02-06,CUST01552,New,North,Marketplace,Home & Kitchen,Blender,295.68,1,10,29.57,266.11,0.0,266.11,Credit Card,Returned,1.5
ORD005592,2024-12-31,CUST02345,Returning,Central,Website,Sports & Outdoors,Backpack,447.56,2,0,0.0,895.12,0.0,895.12,Bank Transfer,Delivered,4.5
ORD005593,2024-10-25,CUST00043,Returning,Central,Website,Beauty & Personal Care,Face Wash,56.66,2,0,0.0,113.32,0.0,113.32,Debit Card,Delivered,3.4
ORD005594,2022-09-17,CUST02356,Premium,Central,Mobile App,Beauty & Personal Care,Face Wash,10.52,5,0,0.0,52.6,0.99,53.59,PayPal,Delivered,3.8
ORD005595,2023-06-20,CUST01545,Returning,North,Mobile App,Beauty & Personal Care,Sunscreen,11.58,1,0,0.0,11.58,7.9,19.48,Bank Transfer,Cancelled,2.3
ORD005596,2022-11-06,CUST00497,Returning,Central,Mobile App,Home & Kitchen,Air Fryer,37.75,1,0,0.0,37.75,6.23,43.98,Crypto,Delivered,4.3
ORD005597,2024-11-06,CUST01952,New,South,Website,Beauty & Personal Care,Moisturizer,68.01,1,5,3.4,64.61,10.06,74.67,Debit Card,Cancelled,3.1
ORD005598,2024-08-01,CUST02327,Premium,East,Website,Sports & Outdoors,Running Shoes,250.58,1,0,0.0,250.58,0.0,250.58,PayPal,Cancelled,2.1
ORD005599,2023-08-27,CUST02524,VIP,East,Mobile App,Electronics,Camera,2405.62,1,15,360.84,2044.78,0.0,2044.78,Credit Card,Delivered,3.4
ORD005600,2023-03-24,CUST00304,VIP,South,Website,Electronics,Tablet,870.53,1,10,87.05,783.48,0.0,783.48,Crypto,Delivered,3.8
ORD005601,2022-08-11,CUST00046,VIP,West,Website,Books,Fiction Novel,29.72,2,25,14.86,44.58,9.83,54.41,Credit Card,Delivered,3.8
ORD005602,2022-04-27,CUST02625,Premium,East,Website,Beauty & Personal Care,Perfume,15.27,4,0,0.0,61.08,18.6,79.68,Credit Card,Delivered,4.5
ORD005603,2024-10-26,CUST00702,VIP,South,Mobile App,Beauty & Personal Care,Face Wash,46.74,1,0,0.0,46.74,20.06,66.8,Debit Card,Cancelled,2.6
ORD005604,2023-08-05,CUST02447,Returning,East,Mobile App,Electronics,Laptop,2119.43,4,5,423.89,8053.83,0.0,8053.83,Debit Card,Returned,1.8
ORD005605,2022-08-11,CUST00897,New,West,Website,Sports & Outdoors,Running Shoes,401.29,2,0,0.0,802.58,0.0,802.58,Crypto,Returned,1.6
ORD005606,2022-07-01,CUST02057,Returning,West,Mobile App,Home & Kitchen,Cookware Set,109.77,5,5,27.44,521.41,0.0,521.41,Bank Transfer,Delivered,4.5
ORD005607,2023-01-08,CUST01270,Returning,West,Mobile App,Books,Science,71.83,2,15,21.55,122.11,0.0,122.11,Credit Card,Delivered,3.7
ORD005608,2022-07-10,CUST01327,Premium,West,Website,Beauty & Personal Care,Sunscreen,69.16,3,0,0.0,207.48,0.0,207.48,Bank Transfer,Delivered,4.9
ORD005609,2023-08-07,CUST02898,Returning,East,Mobile App,Electronics,Smartphone,1729.96,3,5,259.49,4930.39,0.0,4930.39,Debit Card,Returned,1.3
ORD005610,2024-12-30,CUST02046,Returning,North,Mobile App,Home & Kitchen,Vacuum Cleaner,340.12,1,10,34.01,306.11,0.0,306.11,Crypto,Delivered,3.5
ORD005611,2024-06-02,CUST00124,VIP,East,Social Media,Clothing,Boots,78.41,3,20,47.05,188.18,0.0,188.18,Bank Transfer,Delivered,4.9
ORD005612,2023-06-14,CUST02578,New,Central,Website,Beauty & Personal Care,Sunscreen,88.16,1,10,8.82,79.34,1.88,81.22,Crypto,Delivered,3.5
ORD005613,2023-07-31,CUST00423,Premium,South,Social Media,Sports & Outdoors,Bicycle,368.42,1,25,92.11,276.31,0.0,276.31,PayPal,Returned,1.8
ORD005614,2024-08-05,CUST01662,Returning,West,Website,Clothing,Jacket,53.54,2,20,21.42,85.66,3.37,89.03,Credit Card,Delivered,3.9
ORD005615,2023-03-30,CUST00531,Returning,North,Marketplace,Electronics,Smart Watch,1105.37,1,30,331.61,773.76,0.0,773.76,Crypto,Delivered,5.0
ORD005616,2023-12-08,CUST02633,New,West,Mobile App,Home & Kitchen,Cookware Set,291.15,2,10,58.23,524.07,0.0,524.07,Crypto,Returned,2.3
ORD005617,2022-04-24,CUST02899,Premium,Central,Mobile App,Electronics,Tablet,819.47,1,5,40.97,778.5,0.0,778.5,Debit Card,Returned,1.0
ORD005618,2023-12-09,CUST01674,Returning,South,Social Media,Clothing,Hoodie,175.35,2,0,0.0,350.7,0.0,350.7,PayPal,Delivered,4.2
ORD005619,2022-11-23,CUST02285,Returning,West,Website,Books,Self-Help,62.17,4,5,12.43,236.25,0.0,236.25,Credit Card,Delivered,3.8
ORD005620,2022-04-06,CUST01803,Returning,East,Mobile App,Sports & Outdoors,Bicycle,727.17,1,30,218.15,509.02,0.0,509.02,Crypto,Delivered,4.7
ORD005621,2022-07-07,CUST00553,VIP,West,Website,Books,Science,18.92,1,0,0.0,18.92,21.0,39.92,Bank Transfer,Returned,1.7
ORD005622,2023-06-27,CUST00776,Returning,Central,Mobile App,Clothing,Boots,152.2,2,10,30.44,273.96,0.0,273.96,PayPal,Delivered,3.7
ORD005623,2022-01-17,CUST02953,VIP,East,Website,Electronics,Tablet,111.28,1,20,22.26,89.02,18.1,107.12,Bank Transfer,Cancelled,2.1
ORD005624,2024-08-12,CUST01386,New,East,Website,Home & Kitchen,Cookware Set,450.72,1,15,67.61,383.11,0.0,383.11,Debit Card,Delivered,4.3
ORD005625,2022-10-22,CUST00568,Premium,Central,Website,Home & Kitchen,Bed Sheets,415.73,2,10,83.15,748.31,0.0,748.31,Bank Transfer,Delivered,5.0
ORD005626,2022-09-03,CUST02317,New,South,Website,Electronics,Smart Watch,507.63,4,20,406.1,1624.42,0.0,1624.42,Crypto,Delivered,3.9
ORD005627,2024-06-25,CUST02223,New,Central,Mobile App,Beauty & Personal Care,Face Wash,94.33,4,0,0.0,377.32,0.0,377.32,PayPal,Delivered,4.2
ORD005628,2023-03-06,CUST02063,Returning,South,Marketplace,Beauty & Personal Care,Sunscreen,64.47,2,5,6.45,122.49,0.0,122.49,Credit Card,Cancelled,2.8
ORD005629,2023-07-30,CUST01852,Returning,Central,Mobile App,Sports & Outdoors,Bicycle,649.27,1,15,97.39,551.88,0.0,551.88,Debit Card,Cancelled,1.9
ORD005630,2024-11-10,CUST00678,New,North,Social Media,Books,Self-Help,45.33,2,20,18.13,72.53,4.16,76.69,Crypto,Cancelled,2.2
ORD005631,2024-11-01,CUST01283,VIP,West,Marketplace,Books,Self-Help,10.39,3,30,9.35,21.82,14.48,36.3,Credit Card,Delivered,3.4
ORD005632,2024-05-15,CUST00948,Returning,South,Website,Sports & Outdoors,Yoga Mat,540.99,2,0,0.0,1081.98,0.0,1081.98,Credit Card,Delivered,4.9
ORD005633,2022-07-06,CUST00720,Returning,Central,Social Media,Home & Kitchen,Bed Sheets,54.21,1,15,8.13,46.08,21.16,67.24,Bank Transfer,Delivered,3.4
ORD005634,2023-06-09,CUST02352,VIP,West,Social Media,Beauty & Personal Care,Sunscreen,42.72,1,10,4.27,38.45,14.42,52.87,PayPal,Delivered,3.2
ORD005635,2022-01-13,CUST00742,Returning,North,Website,Home & Kitchen,Air Fryer,471.52,2,20,188.61,754.43,0.0,754.43,Debit Card,Delivered,4.4
ORD005636,2022-11-13,CUST00253,VIP,Central,Mobile App,Beauty & Personal Care,Sunscreen,6.9,4,0,0.0,27.6,7.76,35.36,PayPal,Delivered,3.6
ORD005637,2024-04-19,CUST01309,Returning,West,Marketplace,Beauty & Personal Care,Sunscreen,73.82,1,15,11.07,62.75,13.02,75.77,Crypto,Delivered,3.8
ORD005638,2023-05-29,CUST01418,New,North,Mobile App,Home & Kitchen,Cookware Set,167.2,1,0,0.0,167.2,0.0,167.2,Debit Card,Delivered,3.8
ORD005639,2024-12-02,CUST01494,Returning,North,Mobile App,Books,Science,15.22,1,10,1.52,13.7,20.76,34.46,Bank Transfer,Delivered,4.7
ORD005640,2023-08-03,CUST01689,Returning,Central,Website,Books,Self-Help,74.87,2,0,0.0,149.74,0.0,149.74,Bank Transfer,Delivered,3.9
ORD005641,2024-02-26,CUST01828,Premium,East,Mobile App,Clothing,Dress,99.82,1,5,4.99,94.83,18.15,112.98,Credit Card,Delivered,4.0
ORD005642,2024-02-29,CUST02400,Returning,East,Website,Beauty & Personal Care,Perfume,72.31,2,10,14.46,130.16,0.0,130.16,Crypto,Delivered,3.9
ORD005643,2023-05-30,CUST02749,Returning,East,Mobile App,Electronics,Smartphone,720.52,4,20,576.42,2305.66,0.0,2305.66,Credit Card,Returned,1.9
ORD005644,2022-05-02,CUST00769,VIP,Central,Mobile App,Clothing,Jeans,210.58,3,0,0.0,631.74,0.0,631.74,Credit Card,Returned,3.1
ORD005645,2024-12-07,CUST00767,Returning,Central,Mobile App,Beauty & Personal Care,Shampoo,71.16,1,0,0.0,71.16,22.14,93.3,Credit Card,Cancelled,1.1
ORD005646,2022-10-24,CUST00660,Premium,West,Mobile App,Books,Textbook,11.96,2,10,2.39,21.53,8.4,29.93,Bank Transfer,Delivered,3.9
ORD005647,2022-05-18,CUST01634,New,West,Mobile App,Home & Kitchen,Cookware Set,53.72,2,0,0.0,107.44,0.0,107.44,PayPal,Delivered,4.7
